drift_type,drift_point,policy_type,error_threshold,window_size,budget,retrain_latency,deploy_latency,overall_accuracy,pre_drift_accuracy,post_drift_accuracy,accuracy_drop,total_retrains,budget_utilization,retrains_before_drift,retrains_after_drift,random_seed
gradual,5000,periodic,,,5,10,1,0.7505,0.798,0.703,-0.09500000000000008,5,1.0,5,0,2021
gradual,5000,periodic,,,5,100,5,0.7505,0.7742,0.7268,-0.0474,5,1.0,5,0,42
gradual,5000,periodic,,,5,100,5,0.7342,0.7136,0.7548,0.041200000000000014,5,1.0,5,0,123
gradual,5000,periodic,,,5,100,5,0.8057,0.823,0.7884,-0.034599999999999964,5,1.0,5,0,456
gradual,5000,periodic,,,5,100,5,0.8064,0.7858,0.827,0.0411999999999999,5,1.0,5,0,789
gradual,5000,periodic,,,5,100,5,0.8218,0.809,0.8346,0.025599999999999956,5,1.0,5,0,1011
gradual,5000,periodic,,,5,100,5,0.7547,0.7202,0.7892,0.06900000000000006,5,1.0,5,0,1213
gradual,5000,periodic,,,5,100,5,0.773,0.7772,0.7688,-0.008399999999999963,5,1.0,5,0,1415
gradual,5000,periodic,,,5,100,5,0.7907,0.7718,0.8096,0.037799999999999945,5,1.0,5,0,1617
gradual,5000,periodic,,,5,100,5,0.7481,0.7894,0.7068,-0.0826,5,1.0,5,0,1819
gradual,5000,periodic,,,5,100,5,0.7524,0.7992,0.7056,-0.09360000000000002,5,1.0,5,0,2021
gradual,5000,periodic,,,5,500,20,0.753,0.775,0.731,-0.04400000000000004,5,1.0,5,0,42
gradual,5000,periodic,,,5,500,20,0.7335,0.7138,0.7532,0.03939999999999999,5,1.0,5,0,123
gradual,5000,periodic,,,5,500,20,0.8035,0.824,0.783,-0.040999999999999925,5,1.0,5,0,456
gradual,5000,periodic,,,5,500,20,0.8076,0.7896,0.8256,0.03600000000000003,5,1.0,5,0,789
gradual,5000,periodic,,,5,500,20,0.8228,0.8088,0.8368,0.028000000000000025,5,1.0,5,0,1011
gradual,5000,periodic,,,5,500,20,0.7535,0.7238,0.7832,0.05940000000000001,5,1.0,5,0,1213
gradual,5000,periodic,,,5,500,20,0.7702,0.7708,0.7696,-0.0012000000000000899,5,1.0,5,0,1415
gradual,5000,periodic,,,5,500,20,0.7946,0.7784,0.8108,0.032399999999999984,5,1.0,5,0,1617
gradual,5000,periodic,,,5,500,20,0.7465,0.7814,0.7116,-0.06979999999999997,5,1.0,5,0,1819
gradual,5000,periodic,,,5,500,20,0.7527,0.7984,0.707,-0.09140000000000004,5,1.0,5,0,2021
gradual,5000,periodic,,,10,10,1,0.7542,0.7794,0.729,-0.0504,10,1.0,10,0,42
gradual,5000,periodic,,,10,10,1,0.734,0.7102,0.7578,0.047599999999999976,10,1.0,10,0,123
gradual,5000,periodic,,,10,10,1,0.8007,0.8194,0.782,-0.03739999999999999,10,1.0,10,0,456
gradual,5000,periodic,,,10,10,1,0.8041,0.784,0.8242,0.040200000000000014,10,1.0,10,0,789
gradual,5000,periodic,,,10,10,1,0.8191,0.8026,0.8356,0.03300000000000003,10,1.0,10,0,1011
gradual,5000,periodic,,,10,10,1,0.7558,0.7238,0.7878,0.06399999999999995,10,1.0,10,0,1213
gradual,5000,periodic,,,10,10,1,0.772,0.775,0.769,-0.006000000000000005,10,1.0,10,0,1415
gradual,5000,periodic,,,10,10,1,0.7933,0.7756,0.811,0.0354000000000001,10,1.0,10,0,1617
gradual,5000,periodic,,,10,10,1,0.75,0.7898,0.7102,-0.0795999999999999,10,1.0,10,0,1819
gradual,5000,periodic,,,10,10,1,0.748,0.7896,0.7064,-0.08319999999999994,10,1.0,10,0,2021
gradual,5000,periodic,,,10,100,5,0.7491,0.7718,0.7264,-0.045399999999999996,10,1.0,10,0,42
gradual,5000,periodic,,,10,100,5,0.7309,0.707,0.7548,0.047800000000000065,10,1.0,10,0,123
gradual,5000,periodic,,,10,100,5,0.8003,0.819,0.7816,-0.03739999999999999,10,1.0,10,0,456
gradual,5000,periodic,,,10,100,5,0.8067,0.7876,0.8258,0.03820000000000001,10,1.0,10,0,789
gradual,5000,periodic,,,10,100,5,0.8206,0.8058,0.8354,0.02960000000000007,10,1.0,10,0,1011
gradual,5000,periodic,,,10,100,5,0.7554,0.7262,0.7846,0.05840000000000001,10,1.0,10,0,1213
gradual,5000,periodic,,,10,100,5,0.769,0.7706,0.7674,-0.0031999999999999806,10,1.0,10,0,1415
gradual,5000,periodic,,,10,100,5,0.7942,0.776,0.8124,0.03639999999999999,10,1.0,10,0,1617
gradual,5000,periodic,,,10,100,5,0.748,0.789,0.707,-0.08200000000000007,10,1.0,10,0,1819
gradual,5000,periodic,,,10,100,5,0.7513,0.7942,0.7084,-0.08579999999999999,10,1.0,10,0,2021
gradual,5000,periodic,,,10,500,20,0.7477,0.7708,0.7246,-0.04620000000000002,10,1.0,5,5,42
gradual,5000,periodic,,,10,500,20,0.7295,0.7094,0.7496,0.040200000000000014,10,1.0,5,5,123
gradual,5000,periodic,,,10,500,20,0.7983,0.8226,0.774,-0.04859999999999998,10,1.0,5,5,456
gradual,5000,periodic,,,10,500,20,0.8027,0.7872,0.8182,0.031000000000000028,10,1.0,5,5,789
gradual,5000,periodic,,,10,500,20,0.8218,0.8102,0.8334,0.0232,10,1.0,5,5,1011
gradual,5000,periodic,,,10,500,20,0.7528,0.723,0.7826,0.059599999999999986,10,1.0,5,5,1213
gradual,5000,periodic,,,10,500,20,0.7686,0.7682,0.769,0.0008000000000000229,10,1.0,5,5,1415
gradual,5000,periodic,,,10,500,20,0.793,0.7772,0.8088,0.03159999999999996,10,1.0,5,5,1617
gradual,5000,periodic,,,10,500,20,0.7461,0.786,0.7062,-0.07979999999999998,10,1.0,5,5,1819
gradual,5000,periodic,,,10,500,20,0.7536,0.796,0.7112,-0.08479999999999999,10,1.0,5,5,2021
gradual,5000,periodic,,,20,10,1,0.7491,0.7742,0.724,-0.05020000000000002,20,1.0,10,10,42
gradual,5000,periodic,,,20,10,1,0.7315,0.7114,0.7516,0.040200000000000014,20,1.0,10,10,123
gradual,5000,periodic,,,20,10,1,0.7967,0.8172,0.7762,-0.041000000000000036,20,1.0,10,10,456
gradual,5000,periodic,,,20,10,1,0.8041,0.7898,0.8184,0.02860000000000007,20,1.0,10,10,789
gradual,5000,periodic,,,20,10,1,0.8207,0.8092,0.8322,0.02300000000000002,20,1.0,10,10,1011
gradual,5000,periodic,,,20,10,1,0.7537,0.724,0.7834,0.05940000000000001,20,1.0,10,10,1213
gradual,5000,periodic,,,20,10,1,0.7652,0.7666,0.7638,-0.0027999999999999137,20,1.0,10,10,1415
gradual,5000,periodic,,,20,10,1,0.7952,0.7774,0.813,0.035599999999999965,20,1.0,10,10,1617
gradual,5000,periodic,,,20,10,1,0.7463,0.7854,0.7072,-0.07819999999999994,20,1.0,10,10,1819
gradual,5000,periodic,,,20,10,1,0.7502,0.7932,0.7072,-0.08599999999999997,20,1.0,10,10,2021
gradual,5000,periodic,,,20,100,5,0.749,0.7718,0.7262,-0.045600000000000085,20,1.0,10,10,42
gradual,5000,periodic,,,20,100,5,0.7352,0.7136,0.7568,0.043200000000000016,20,1.0,10,10,123
gradual,5000,periodic,,,20,100,5,0.801,0.8182,0.7838,-0.034399999999999986,20,1.0,10,10,456
gradual,5000,periodic,,,20,100,5,0.8045,0.783,0.826,0.04299999999999993,20,1.0,10,10,789
gradual,5000,periodic,,,20,100,5,0.8205,0.806,0.835,0.028999999999999915,20,1.0,10,10,1011
gradual,5000,periodic,,,20,100,5,0.7556,0.7264,0.7848,0.05840000000000001,20,1.0,10,10,1213
gradual,5000,periodic,,,20,100,5,0.7705,0.7744,0.7666,-0.007800000000000029,20,1.0,10,10,1415
gradual,5000,periodic,,,20,100,5,0.7949,0.7762,0.8136,0.03739999999999999,20,1.0,10,10,1617
gradual,5000,periodic,,,20,100,5,0.7446,0.786,0.7032,-0.08279999999999998,20,1.0,10,10,1819
gradual,5000,periodic,,,20,100,5,0.7511,0.7934,0.7088,-0.08460000000000001,20,1.0,10,10,2021
gradual,5000,periodic,,,20,500,20,0.7463,0.7728,0.7198,-0.05300000000000005,10,0.5,5,5,42
